,longitude,latitude,buildingType
0,7.737361093755839,48.61486166281964,single_house
1,7.728645112060319,48.633358050348086,single_house
2,7.728844075565595,48.633017631150736,single_house
3,7.729358373227205,48.61668774099688,garage
4,7.729742625811197,48.632625972704545,single_house
5,7.731446532265759,48.61553775252546,garage
6,7.745643323582086,48.633552660494416,single_house
7,7.741082223177123,48.63118611082324,garage
8,7.729808494133776,48.6318213584418,single_house
9,7.728980262713708,48.63268961830153,single_house
10,7.730108393154586,48.632115816704015,single_house
11,7.728920271660945,48.632837983231894,single_house
12,7.730267506613212,48.63210138079268,single_house
13,7.730448913885054,48.632213116484685,single_house
14,7.728756185345273,48.63124952541877,single_house
15,7.729314854926805,48.631654450693226,single_house
16,7.728731231791746,48.63348348831598,single_house
17,7.748767736943642,48.63418314532309,single_house
18,7.729063584757279,48.63048487248338,single_house
19,7.72931028515251,48.63038675675587,single_house
20,7.729285072861009,48.62967226922551,single_house
21,7.72916037934534,48.62954115628323,single_house
22,7.730347472455488,48.63244423126789,single_house
23,7.729129510439508,48.63231062257779,single_house
24,7.72938562757507,48.63203100837612,single_house
25,7.729412113563347,48.62945365322232,garage
26,7.731079167443378,48.63198169950215,single_house
27,7.731555697022636,48.6315239034668,single_house
28,7.732304626508414,48.63122197815926,single_house
29,7.729150595091364,48.62708869186815,single_house
30,7.725677575297831,48.63122586627267,commercial_building
31,7.729486104540048,48.62586875083805,single_house
32,7.729319478245332,48.62483818188005,single_house
33,7.73019327712346,48.6239041175335,single_house
34,7.730006237271681,48.62457117845692,single_house
35,7.72987159482052,48.62485588013151,single_house
36,7.73002129257211,48.62470755107572,single_house
37,7.729988988531515,48.62441056281484,single_house
38,7.729900566914322,48.62520616772253,single_house
39,7.729867347033204,48.625439976949565,single_house
40,7.729235867773191,48.62459009212966,single_house
41,7.724793341329847,48.63209181321496,commercial_building
42,7.730212359641239,48.62351407237495,single_house
43,7.729301370412601,48.62668169854452,commercial_building
44,7.728555822716272,48.62903442690693,commercial_building
45,7.728605935104208,48.624448425246705,light_building
46,7.728337213560435,48.62845107854607,commercial_building
47,7.725397224576166,48.63364388163276,commercial_building
48,7.72971351537517,48.625918282029424,single_house
49,7.72568946371303,48.63466585255966,commercial_building
50,7.728928736506939,48.62698036594942,single_house
51,7.728949837133893,48.62371205302694,commercial_building
52,7.728528555896785,48.62673404632531,light_building
53,7.727208558100517,48.6262070833646,commercial_building
54,7.727647479641167,48.62462709487114,commercial_building
55,7.72895894097288,48.625075091963666,single_house
56,7.727754940058549,48.6242822000244,commercial_building
57,7.726719662300934,48.62798639850515,commercial_building
58,7.727908687718196,48.62892858167248,commercial_building
59,7.726603028982664,48.62862091484989,commercial_building
60,7.72860408890839,48.62579567859939,commercial_building
61,7.746801734274325,48.633523571510054,single_house
62,7.727189606486999,48.627876713133965,commercial_building
63,7.727746396093102,48.625781107424615,commercial_building
64,7.727470390770746,48.62507388057108,commercial_building
65,7.727600857264058,48.628921891510906,commercial_building
66,7.729055096174306,48.6267392487695,single_house
67,7.729616061942678,48.62439024594684,single_house
68,7.728355383650187,48.62401188684065,commercial_building
69,7.729125715535917,48.624032056402974,collective_house
70,7.727866261314372,48.62504370218891,commercial_building
71,7.728719102079256,48.62402037162495,collective_house
72,7.729588547514932,48.626039496019224,light_building
73,7.725837786307924,48.6280655882449,commercial_building
74,7.726086899713676,48.62500179420554,commercial_building
75,7.725449311139285,48.62916686816964,commercial_building
76,7.725565053093916,48.629966067650095,commercial_building
77,7.724734570240472,48.62820762792645,commercial_building
78,7.725816342304998,48.63259545735983,commercial_building
79,7.726215528878909,48.62463533334485,commercial_building
80,7.72437971928921,48.63005729729964,commercial_building
81,7.725411120161028,48.62954144747273,commercial_building
82,7.724800264076954,48.629009718868716,commercial_building
83,7.729075191735832,48.61545003401667,commercial_building
84,7.727858936687944,48.62204679228186,commercial_building
85,7.729511150052562,48.61962636967444,commercial_building
86,7.729020570775826,48.61520827264343,commercial_building
87,7.729536095162745,48.619262349753605,commercial_building
88,7.727779372636557,48.62051483649252,commercial_building
89,7.729281691586368,48.62035171996532,commercial_building
90,7.727091140026378,48.620856786206886,commercial_building
91,7.732189175097131,48.62260280727841,single_house
92,7.732733739282084,48.622597362585985,single_house
93,7.733036004072773,48.622407813870026,single_house
94,7.732836744765592,48.62211054948909,single_house
95,7.732751193640397,48.62148377519511,single_house
96,7.732791099835628,48.62187958501631,single_house
97,7.732582886821251,48.62231230120827,single_house
98,7.732286580361982,48.62235742993725,single_house
99,7.732264713611842,48.62125982470432,single_house
100,7.732221351081926,48.62178690793808,single_house
101,7.732192910210464,48.62187815198633,single_house
102,7.731929813385881,48.622545539892684,single_house
103,7.7323326766203,48.62162027549742,single_house
104,7.732028412341684,48.62229831389385,single_house
105,7.732813092645956,48.62170208846077,single_house
106,7.732395900592167,48.622003442757666,single_house
107,7.732658231470575,48.62140276799742,single_house
108,7.731973775740073,48.62131915794424,collective_house
109,7.7307436487233,48.62288108016545,single_house
110,7.730968807214655,48.622605391910405,single_house
111,7.732502795670123,48.6229291557716,single_house
112,7.732910546543468,48.622958890335156,single_house
113,7.73225759985637,48.6229082718706,single_house
114,7.732115037649749,48.62284996260231,single_house
115,7.731720509939991,48.622680925463634,single_house
116,7.731558201168156,48.622764877972564,single_house
117,7.731278440684441,48.62275257670738,single_house
118,7.731717152605551,48.6219529477769,single_house
119,7.731546910051878,48.62196422528365,single_house
120,7.73129301843222,48.62234288521222,single_house
121,7.730903188140437,48.6231721071073,light_building
122,7.733009443377061,48.62301533081568,single_house
123,7.730957048045053,48.622670740485475,single_house
124,7.730727421948163,48.62298715776755,single_house
125,7.731049300485333,48.621572201992294,single_house
126,7.731516803171836,48.62038484345191,single_house
127,7.731503366774254,48.62040159746266,single_house
128,7.731973585518858,48.62058114144989,single_house
129,7.731840808095531,48.620555785331234,single_house
130,7.731652422399145,48.62053173959516,single_house
131,7.731276162144516,48.620819748455055,single_house
132,7.731424516663458,48.62068678805765,single_house
133,7.731452606449825,48.6205766340207,single_house
134,7.731219224828896,48.620926543042906,commercial_building
135,7.731293655678494,48.621208339688984,single_house
136,7.731278515237512,48.621251295687806,single_house
137,7.731376479881392,48.621868275070135,single_house
138,7.73115046519001,48.621924123520955,single_house
139,7.730896624057947,48.622333418982485,commercial_building
140,7.732717602181999,48.6210976259542,collective_house
141,7.732432563116276,48.62344469065513,commercial_building
142,7.731820815674712,48.621686595806075,collective_house
143,7.731401937920692,48.62225474805654,single_house
144,7.73149700718278,48.623170116278,collective_house
145,7.733015305237529,48.62085779485017,collective_house
146,7.731495835486491,48.6206488063585,light_building
147,7.73292564505084,48.62351608743267,single_house
148,7.731946932805617,48.62069213958422,garage
149,7.731997125895476,48.623169146678535,collective_house
150,7.732563663427932,48.620688330520885,single_house
151,7.732820138665276,48.6219451136568,single_house
152,7.733131657608221,48.622743733585246,single_house
153,7.733066181713094,48.62248591263598,single_house
154,7.73244723726454,48.622645707870106,single_house
155,7.748028705474177,48.624295664002936,single_house
156,7.749982640488056,48.62422757081249,collective_house
157,7.749166538064387,48.62443137169628,single_house
158,7.748403849538665,48.624460015566704,single_house
159,7.748517544719627,48.6249934562439,single_house
160,7.748275481836557,48.62464807069273,garage
161,7.748358227433012,48.62470604571738,single_house
162,7.748209925268153,48.625078726642045,single_house
163,7.749020891960217,48.625117545280084,single_house
164,7.749281528642114,48.625083710508406,single_house
165,7.74937663198851,48.62506819882059,single_house
166,7.751509916897884,48.62520829461003,single_house
167,7.751069096244819,48.625338543372635,single_house
168,7.751328960947865,48.62483253725203,single_house
169,7.750636140320512,48.624971948987806,single_house
170,7.751238446985443,48.62524256604496,single_house
171,7.750816684257922,48.625418012037585,single_house
172,7.751114351479634,48.626195520608995,commercial_building
173,7.751018968292029,48.626193022200546,single_house
174,7.75151847651091,48.62578107682557,single_house
175,7.750439163271118,48.62492845043733,single_house
176,7.750961638776329,48.62460480274227,single_house
177,7.751236289078595,48.624605546881,single_house
178,7.751429681286539,48.62520789486024,single_house
179,7.751659138429644,48.625608747781094,single_house
180,7.751533043104912,48.625402917885836,single_house
181,7.750991779022163,48.62480184889945,single_house
182,7.751165116024045,48.62567714162006,single_house
183,7.752007066384919,48.62503974879737,single_house
184,7.750790494884691,48.624830613065974,single_house
185,7.751316592869737,48.624935761848484,single_house
186,7.751805569534794,48.62500634387566,single_house
187,7.750794490800682,48.62532337687082,single_house
188,7.750515762618108,48.624604585736485,single_house
189,7.750439163271118,48.62492845043733,single_house
190,7.751350611414863,48.6260878605466,single_house
191,7.751175685030739,48.62495580806856,single_house
192,7.751640551624566,48.62452181584537,single_house
193,7.750131354089908,48.62492181784951,single_house
194,7.749912507825418,48.625011659207935,single_house
195,7.749787476565132,48.625041883045874,single_house
196,7.748807709361015,48.6251350670266,single_house
197,7.751872437945929,48.624829753654126,single_house
198,7.748396817353386,48.6251010055445,single_house
199,7.748917380474048,48.62526495763387,single_house
200,7.748639766540871,48.625411210839744,single_house
201,7.748025391402603,48.6246184036189,single_house
202,7.749244522559211,48.62442194993018,single_house
203,7.7478682468135,48.62407047614065,single_house
204,7.747186326963321,48.62397062952198,single_house
205,7.747477261397261,48.62445013937974,single_house
206,7.747573540790112,48.62438772301493,single_house
207,7.747273531254191,48.62418252226236,single_house
208,7.748383269994082,48.62414363674421,single_house
209,7.747788732279082,48.62045557615893,single_house
210,7.747532869115081,48.62070639377929,single_house
211,7.747612984237628,48.62096002076086,single_house
212,7.746545759620773,48.61954997511404,single_house
213,7.746256220311379,48.619579551793485,single_house
214,7.745830538661188,48.619576711832664,single_house
215,7.746728071537184,48.61944717912362,single_house
216,7.746846421831236,48.619583034131836,single_house
217,7.745963013067672,48.61956872299674,single_house
218,7.747063502012986,48.61906973164925,light_building
219,7.746326634265315,48.618363807685554,light_building
220,7.743245317625642,48.616759239782795,light_building
221,7.743359743956688,48.61673214793702,single_house
222,7.744182898327509,48.615723381955604,single_house
223,7.743981981030099,48.61556108053098,single_house
224,7.726694605050828,48.634460123441144,commercial_building
225,7.727345839906338,48.632746459026194,commercial_building
226,7.727808874760504,48.63375484727442,commercial_building
227,7.727961541669193,48.6331806628467,single_house
228,7.727684585138637,48.63235813384038,single_house
229,7.729234227019452,48.61602133550815,garage
230,7.729376928291975,48.6160814437942,garage
231,7.729747932150743,48.61659205039766,collective_house
232,7.729599124007425,48.61673493994726,garage
233,7.739520809059059,48.63509162032185,single_house
234,7.740137797584558,48.6351337251996,single_house
235,7.74065479060264,48.63456794779661,single_house
236,7.738628233171279,48.63428912726487,single_house
237,7.740105427390627,48.634132063770465,light_building
238,7.740142425587855,48.633895396198,single_house
239,7.733120521748538,48.63583389735419,single_house
240,7.733545467381719,48.635842223799635,single_house
241,7.732443729278097,48.63546162196567,single_house
242,7.737540786018773,48.63507135069208,single_house
243,7.732886452864852,48.635831493366226,single_house
244,7.728878297805702,48.635274470324696,single_house
245,7.729042322386158,48.63528417192888,single_house
246,7.729347454190287,48.635320703440186,single_house
247,7.729667401546268,48.63544585745629,single_house
248,7.728203795235742,48.635242702830524,single_house
249,7.728635423175978,48.63533999189786,single_house
250,7.735921805840892,48.634894302057965,single_house
251,7.730719059227046,48.635363498842366,single_house
252,7.732126863674531,48.63514531683248,single_house
253,7.729195538369496,48.63530962032006,single_house
254,7.733023508048438,48.63510784982328,single_house
255,7.746904594608012,48.633862798391846,light_building
256,7.747152027006808,48.63401242713239,single_house
257,7.747397160158696,48.63389721268274,light_building
258,7.746976415269018,48.6337554025848,garage
259,7.747122045973474,48.63377211967563,single_house
260,7.74755471949339,48.633940488332414,light_building
261,7.746959082590275,48.63396875988124,single_house
262,7.74742227239051,48.63397911539406,single_house
263,7.744715662425487,48.63257408562702,single_house
264,7.743591230707873,48.63461041377603,single_house
265,7.744609217243788,48.63448691984783,single_house
266,7.744490338189276,48.63406092195088,single_house
267,7.742151949606104,48.63467589569857,single_house
268,7.744398584594504,48.63388885993445,single_house
269,7.74316207425642,48.63388138905737,single_house
270,7.74458438596,48.634542878836854,single_house
271,7.742604688625813,48.63403156787735,single_house
272,7.746280087485649,48.63442658719643,light_building
273,7.745366225567384,48.63464867135737,single_house
274,7.746581782322038,48.63464974658333,single_house
275,7.750626549479772,48.63384220685421,single_house
276,7.75061446867416,48.63415808555688,single_house
277,7.749858114284771,48.633479993056035,single_house
278,7.749951404763257,48.63342941052132,single_house
279,7.75050651046469,48.63326937492969,single_house
280,7.753946200337944,48.63294094585021,single_house
281,7.753699481089173,48.63264982449677,single_house
282,7.753619967860957,48.632657508151496,commercial_building
283,7.753799398603441,48.632971142641715,single_house
284,7.750838396590018,48.632209005753694,single_house
285,7.752100802725177,48.63223248396249,garage
286,7.751145173978852,48.6323084962769,single_house
287,7.751386192579046,48.632178119483115,single_house
288,7.751596807347152,48.632027329587416,single_house
289,7.751676680663812,48.632113350917656,garage
290,7.751852384012519,48.631997296193205,single_house
291,7.750969320013398,48.63276698673302,collective_house
292,7.751629526264581,48.633015467535834,single_house
293,7.753419203889485,48.633230539986684,single_house
294,7.75214521359771,48.633722986647676,single_house
295,7.752415618048742,48.63203157163705,single_house
296,7.752577212145766,48.633719248965555,single_house
297,7.753688189715377,48.63331801751929,single_house
298,7.753234419048683,48.6336055857796,single_house
299,7.750123292922686,48.63267280623906,light_building
300,7.753000608298913,48.633680708829225,single_house
301,7.752790897964416,48.632705048017876,single_house
302,7.752643889002793,48.632418952540796,collective_house
303,7.750315746940641,48.632337109746004,single_house
304,7.750443912171265,48.63231126682151,single_house
305,7.75259360880972,48.63201545091439,single_house
306,7.753533839661664,48.631934633729216,single_house
307,7.753202032845671,48.63311485979753,collective_house
308,7.753242428115073,48.632049006122635,single_house
309,7.753242428115073,48.632049006122635,commercial_building
310,7.74738820699232,48.63403814713659,single_house
311,7.746668045395224,48.63377311110327,light_building
312,7.748155032892367,48.634053505857665,single_house
313,7.747983759203755,48.63293122394977,single_house
314,7.747997785739897,48.6330856584634,single_house
315,7.747998755063098,48.63324602060987,single_house
316,7.747975292605083,48.63342177681734,single_house
317,7.747990697250303,48.63347162576468,single_house
318,7.747759403532843,48.63364936724846,single_house
319,7.74842959050633,48.63325946591892,single_house
320,7.748402256793387,48.63387152344995,single_house
321,7.748239820102894,48.633130968614246,single_house
322,7.748663286569471,48.63331772289852,single_house
323,7.749106679829674,48.633619026069276,single_house
324,7.747847741889459,48.63263116830187,single_house
325,7.748352637577545,48.6326218327696,single_house
326,7.748143725498519,48.63244724050083,single_house
327,7.74808656236608,48.632626143107316,single_house
328,7.748235497694937,48.63404128239111,single_house
329,7.747901164945045,48.63395279715881,single_house
330,7.749114217850027,48.6318164619539,single_house
331,7.749066032391917,48.63201933791893,single_house
332,7.748698545337266,48.63199976342697,single_house
333,7.749483951095548,48.63192065225375,single_house
334,7.748922905241853,48.63194034518365,single_house
335,7.749295399732602,48.632030007332666,single_house
336,7.75053171021902,48.630988501819445,single_house
337,7.750196936112575,48.63098474592767,single_house
338,7.749759109201777,48.63131311780077,single_house
339,7.749351772638875,48.6313636212698,single_house
340,7.752609542504855,48.630650494420934,single_house
341,7.752693700775414,48.63102290745908,single_house
342,7.753055023954439,48.63055610185459,single_house
343,7.753099180927663,48.63081746978407,single_house
344,7.753478234893603,48.63059055791234,single_house
345,7.75337030482899,48.630794021635324,single_house
346,7.74940244227871,48.631547232725104,single_house
347,7.749892764079279,48.6318115150433,single_house
348,7.749638315350616,48.63165947008857,single_house
349,7.750221976847161,48.63185874778176,single_house
350,7.749441522544176,48.63118431761468,single_house
351,7.750088821881481,48.63163517627258,single_house
352,7.749871438716021,48.63148705784735,single_house
353,7.750088845713844,48.631231467191355,single_house
354,7.750328947887952,48.63112095385938,single_house
355,7.75008357789599,48.63198142066261,single_house
356,7.749098956936187,48.632785788385824,garage
357,7.749501812245772,48.63226687579538,single_house
358,7.750088734403066,48.63310042099782,single_house
359,7.749396093994664,48.63322809878356,single_house
360,7.751197559621041,48.63191260918875,single_house
361,7.750614103745,48.63214947622013,single_house
362,7.751480032882396,48.631939176256395,single_house
363,7.751799229421072,48.63114334222622,commercial_building
364,7.751988460155016,48.63183416346322,single_house
365,7.752407484437106,48.631254217485186,single_house
366,7.75212524862823,48.63148446601097,single_house
367,7.75244935861639,48.63164003243741,single_house
368,7.752490185221006,48.628260943092364,single_house
369,7.751097221634731,48.62787682584093,collective_house
370,7.750462560838348,48.62927009455718,light_building
371,7.750758417851747,48.62881582396399,single_house
372,7.751102936314688,48.62853803184815,single_house
373,7.75073994614333,48.628522789980096,single_house
374,7.751833325996234,48.62861699789963,single_house
375,7.751782266743701,48.62884792536321,single_house
376,7.752194283542657,48.62883417207366,single_house
377,7.751140227439654,48.62872397968712,single_house
378,7.751967705718926,48.62885403585419,single_house
379,7.752015413903756,48.62921438776817,single_house
380,7.753489406790779,48.62876981465059,single_house
381,7.752316239487748,48.62826158376395,single_house
382,7.751401834698698,48.62783312141456,single_house
383,7.751458501174255,48.62839677187583,single_house
384,7.752270849780562,48.62864457806801,single_house
385,7.75207398731762,48.6285875594921,single_house
386,7.751703633052067,48.628371661446906,single_house
387,7.751783157192988,48.62840903695028,single_house
388,7.747638286211494,48.631806881073004,single_house
389,7.751846108683368,48.62796496505198,single_house
390,7.75278958085724,48.6283093595437,single_house
391,7.751525831288576,48.628135455771286,single_house
392,7.752718338564763,48.628527576745945,single_house
393,7.751982853613644,48.629080517391785,single_house
394,7.751109581878599,48.62929922675509,single_house
395,7.751632233716155,48.629410821060155,single_house
396,7.751182595507411,48.62923503419887,single_house
397,7.750660892260432,48.629418071894946,single_house
398,7.750850344696373,48.62943844189724,light_building
399,7.750945652305227,48.629440043049705,light_building
400,7.75145772575228,48.62907626012254,single_house
401,7.753006069907618,48.629075687795854,single_house
402,7.753255382942299,48.62906662858943,garage
403,7.753221477596989,48.62923198997976,garage
404,7.753472488204379,48.62919672887879,single_house
405,7.753614525820065,48.62906940037385,single_house
406,7.751958548741382,48.62963568707928,single_house
407,7.751411871526875,48.62954397847396,single_house
408,7.750565708279844,48.63045006756099,single_house
409,7.750575811539671,48.6302171716232,single_house
410,7.75072802843715,48.629663203504016,single_house
411,7.751070253223034,48.62961439351299,single_house
412,7.753728895507692,48.62762120721185,single_house
413,7.753038548319845,48.62792273665588,single_house
414,7.753568764497234,48.62807276726432,single_house
415,7.75334794894883,48.62806627082287,single_house
416,7.753019641804718,48.627729746822254,single_house
417,7.752724199129833,48.62766495368503,single_house
418,7.75240159006466,48.62774993196296,single_house
419,7.751142847036186,48.62737667535916,single_house
420,7.751124243325188,48.62717195828066,single_house
421,7.751616895963828,48.627312684882334,single_house
422,7.751540979210448,48.6271354906069,single_house
423,7.751199750701907,48.62704548752504,single_house
424,7.752439063626092,48.627907936893536,single_house
425,7.75305178986902,48.62811324854392,single_house
426,7.752046095914299,48.6277722433219,single_house
427,7.752012568987634,48.6274482713794,single_house
428,7.751803330331127,48.62767380461105,single_house
429,7.751732144501219,48.627548686001894,single_house
430,7.751092114492068,48.62753640032545,single_house
431,7.751106294332526,48.62749798576935,single_house
432,7.751432493735695,48.627377723248024,single_house
433,7.753294140473515,48.62798281336045,single_house
434,7.75188450974978,48.627220893684225,single_house
435,7.752454158612965,48.62737115684345,single_house
436,7.751319498361836,48.62707675085611,single_house
437,7.750984096466762,48.62699102007856,single_house
438,7.751238903457578,48.62758100154419,single_house
439,7.75221040421119,48.627441270145376,single_house
440,7.752631448733499,48.627885833183875,garage
441,7.753196385406052,48.62755056807598,single_house
442,7.753650169835233,48.62787667060118,single_house
443,7.752831668942183,48.62747142036147,single_house
444,7.753404351616916,48.62780448973341,single_house
445,7.753623060022083,48.62874464968309,single_house
446,7.753628221193201,48.62851735670818,single_house
447,7.753241123756668,48.628446314973004,single_house
448,7.753170242815962,48.6294160665741,single_house
449,7.753383118634694,48.629469739884264,single_house
450,7.752021769632008,48.62876086207393,garage
451,7.751329775429428,48.62849112521207,single_house
452,7.751478510845057,48.62851221922649,single_house
453,7.750780759011491,48.629016785862646,single_house
454,7.751752863572325,48.629107726791226,single_house
455,7.752780562988998,48.629406402936716,single_house
456,7.752458418267588,48.62897321013629,single_house
457,7.750734513500111,48.62802918521376,collective_house
458,7.750863564551081,48.627863629409305,collective_house
459,7.751643376749684,48.62799288755197,single_house
460,7.753066108457193,48.62868940527354,single_house
461,7.752920643040503,48.628375312325296,single_house
462,7.75149413021721,48.63022465487638,single_house
463,7.751267040284282,48.630343661833905,single_house
464,7.752980895668803,48.63006974678656,garage
465,7.751012693647856,48.62993839688116,single_house
466,7.75124010998076,48.62997256918259,single_house
467,7.751575335598706,48.630041184494395,single_house
468,7.75310273582731,48.63036315510657,single_house
469,7.750771895885152,48.62990655952789,single_house
470,7.751240424086516,48.63052945808059,single_house
471,7.750946714178155,48.63057362898279,single_house
472,7.751551839160582,48.630455744288824,single_house
473,7.750655256506207,48.63062761979712,single_house
474,7.752117569644394,48.630398004393236,single_house
475,7.752302521045532,48.630323932524384,single_house
476,7.752265100193968,48.62974779885769,collective_house
477,7.753570272661719,48.630152532687795,commercial_building
478,7.752022712524231,48.630162090159885,single_house
479,7.747869291933869,48.630263935643995,collective_house
480,7.74781041649327,48.63015454411336,single_house
481,7.75009324282022,48.63071133739206,collective_house
482,7.748623568880766,48.63051588646912,single_house
483,7.747399968503079,48.630200660885315,single_house
484,7.748046490008926,48.629445844531965,single_house
